lat,lon,elev_m
-2.5,-80.3,52.0
-2.5,-80.2,3.0
-2.5,-80.1,3.0
-2.5,-80.0,7.0
-2.5,-79.9,6.0
-2.5,-79.8,11.0
-2.5,-79.7,12.0
-2.5,-79.6,12.0
-2.5,-79.5,27.0
-2.5,-79.4,73.0
-2.5,-79.3,485.0
-2.5,-79.2,947.0
-2.5,-79.1,1661.0
-2.5,-79.0,2539.0
-2.5,-78.9,3611.0
-2.5,-78.8,3492.0
-2.5,-78.7,3057.0
-2.5,-78.6,3177.0
-2.5,-78.5,3569.0
-2.5,-78.4,2490.0
-2.5,-78.3,1174.0
-2.5,-78.2,1102.0
-2.5,-78.1,1117.0
-2.5,-78.0,1644.0
-2.5,-77.9,572.0
-2.5,-77.8,752.0
-2.5,-77.7,314.0
-2.5,-77.6,338.0
-2.5,-77.5,290.0
-2.5,-77.4,289.0
-2.5,-77.3,288.0
-2.5,-77.2,287.0
-2.5,-77.1,288.0
-2.5,-77.0,264.0
-2.5,-76.9,277.0
-2.5,-76.8,267.0
-2.5,-76.7,287.0
-2.5,-76.6,284.0
-2.5,-76.5,304.0
-2.5,-76.4,324.0
-2.5,-76.3,253.0
-2.5,-76.2,265.0
-2.5,-76.1,235.0
-2.5,-76.0,228.0
-2.5,-75.9,207.0
-2.5,-75.8,190.0
-2.5,-75.7,168.0
-2.5,-75.6,187.0
-2.5,-75.5,199.0
-2.5,-75.4,201.0
-2.5,-75.3,206.0
-2.5,-75.2,173.0
-2.5,-75.1,207.0
-2.5,-75.0,176.0
-2.5,-74.9,214.0
-2.5,-74.8,177.0
-2.5,-74.7,155.0
-2.5,-74.6,163.0
-2.5,-74.5,161.0
-2.5,-74.4,162.0
-2.5,-74.3,149.0
-2.5,-74.2,162.0
-2.5,-74.1,155.0
-2.5,-74.0,147.0
-2.5,-73.9,163.0
-2.5,-73.8,151.0
-2.5,-73.7,161.0
-2.5,-73.6,123.0
-2.5,-73.5,124.0
-2.5,-73.4,152.0
-2.5,-73.3,170.0
-2.5,-73.2,133.0
-2.5,-73.1,149.0
-2.5,-73.0,142.0
-2.5,-72.9,138.0
-2.5,-72.8,149.0
-2.5,-72.7,145.0
-2.5,-72.6,120.0
-2.5,-72.5,116.0
-2.5,-72.4,115.0
-2.5,-72.3,113.0
-2.5,-72.2,112.0
-2.5,-72.1,116.0
-2.5,-72.0,121.0
-2.5,-71.9,160.0
-2.5,-71.8,155.0
-2.5,-71.7,125.0
-2.5,-71.6,127.0
-2.5,-71.5,145.0
-2.5,-71.4,145.0
-2.5,-71.3,136.0
-2.5,-71.2,121.0
-2.5,-71.1,134.0
-2.5,-71.0,155.0
-2.5,-70.9,132.0
-2.5,-70.8,119.0
-2.5,-70.7,104.0
-2.5,-70.6,89.0
-2.5,-70.5,87.0
-2.5,-70.4,98.0
-2.5,-70.3,90.0
-2.5,-70.2,110.0
-2.5,-70.1,121.0
-2.5,-70.0,120.0
-2.5,-69.9,109.0
-2.5,-69.8,129.0
-2.5,-69.7,135.0
-2.5,-69.6,125.0
-2.5,-69.5,116.0
-2.5,-69.4,155.0
-2.5,-69.3,145.0
-2.5,-69.2,132.0
-2.5,-69.1,131.0
-2.5,-69.0,125.0
-2.5,-68.9,122.0
-2.5,-68.8,120.0
-2.5,-68.7,112.0
-2.5,-68.6,117.0
-2.5,-68.5,108.0
-2.5,-68.4,114.0
-2.5,-68.3,121.0
-2.5,-68.2,110.0
-2.5,-68.1,108.0
-2.5,-68.0,115.0
-2.25,-82.0,-2600.0
-2.25,-81.9,-2685.0
-2.25,-81.8,-2956.0
-2.25,-81.7,-2514.0
-2.25,-81.6,-2720.0
-2.25,-81.5,-4063.0
-2.25,-81.4,-2985.0
-2.25,-81.3,-1642.0
-2.25,-81.2,-525.0
-2.25,-81.1,-101.0
-2.25,-81.0,-17.0
-2.25,-80.9,22.0
-2.25,-80.8,26.0
-2.25,-80.7,79.0
-2.25,-80.6,62.0
-2.25,-80.5,100.0
-2.25,-80.4,112.0
-2.25,-80.3,94.0
-2.25,-80.2,89.0
-2.25,-80.1,30.0
-2.25,-80.0,7.0
-2.25,-79.9,5.0
-2.25,-79.8,1.0
-2.25,-79.7,4.0
-2.25,-79.6,16.0
-2.25,-79.5,29.0
-2.25,-79.4,44.0
-2.25,-79.3,89.0
-2.25,-79.2,189.0
-2.25,-79.1,601.0
-2.25,-79.0,2315.0
-2.25,-78.9,1979.0
-2.25,-78.8,2823.0
-2.25,-78.7,3681.0
-2.25,-78.6,3764.0
-2.25,-78.5,4203.0
-2.25,-78.4,3214.0
-2.25,-78.3,2214.0
-2.25,-78.2,1608.0
-2.25,-78.1,1059.0
-2.25,-78.0,1126.0
-2.25,-77.9,1721.0
-2.25,-77.8,1346.0
-2.25,-77.7,594.0
-2.25,-77.6,637.0
-2.25,-77.5,488.0
-2.25,-77.4,379.0
-2.25,-77.3,362.0
-2.25,-77.2,337.0
-2.25,-77.1,325.0
-2.25,-77.0,326.0
-2.25,-76.9,304.0
-2.25,-76.8,284.0
-2.25,-76.7,331.0
-2.25,-76.6,313.0
-2.25,-76.5,285.0
-2.25,-76.4,265.0
-2.25,-76.3,228.0
-2.25,-76.2,220.0
-2.25,-76.1,207.0
-2.25,-76.0,183.0
-2.25,-75.9,184.0
-2.25,-75.8,201.0
-2.25,-75.7,202.0
-2.25,-75.6,207.0
-2.25,-75.5,190.0
-2.25,-75.4,201.0
-2.25,-75.3,168.0
-2.25,-75.2,200.0
-2.25,-75.1,200.0
-2.25,-75.0,172.0
-2.25,-74.9,176.0
-2.25,-74.8,181.0
-2.25,-74.7,159.0
-2.25,-74.6,151.0
-2.25,-74.5,140.0
-2.25,-74.4,144.0
-2.25,-74.3,147.0
-2.25,-74.2,137.0
-2.25,-74.1,142.0
-2.25,-74.0,147.0
-2.25,-73.9,142.0
-2.25,-73.8,143.0
-2.25,-73.7,170.0
-2.25,-73.6,151.0
-2.25,-73.5,151.0
-2.25,-73.4,178.0
-2.25,-73.3,156.0
-2.25,-73.2,155.0
-2.25,-73.1,133.0
-2.25,-73.0,146.0
-2.25,-72.9,161.0
-2.25,-72.8,139.0
-2.25,-72.7,155.0
-2.25,-72.6,139.0
-2.25,-72.5,162.0
-2.25,-72.4,161.0
-2.25,-72.3,144.0
-2.25,-72.2,160.0
-2.25,-72.1,131.0
-2.25,-72.0,122.0
-2.25,-71.9,106.0
-2.25,-71.8,128.0
-2.25,-71.7,105.0
-2.25,-71.6,97.0
-2.25,-71.5,109.0
-2.25,-71.4,123.0
-2.25,-71.3,118.0
-2.25,-71.2,125.0
-2.25,-71.1,101.0
-2.25,-71.0,91.0
-2.25,-70.9,96.0
-2.25,-70.8,90.0
-2.25,-70.7,118.0
-2.25,-70.6,116.0
-2.25,-70.5,125.0
-2.25,-70.4,132.0
-2.25,-70.3,129.0
-2.25,-70.2,132.0
-2.25,-70.1,125.0
-2.25,-70.0,137.0
-2.25,-69.9,136.0
-2.25,-69.8,125.0
-2.25,-69.7,127.0
-2.25,-69.6,126.0
-2.25,-69.5,124.0
-2.25,-69.4,112.0
-2.25,-69.3,104.0
-2.25,-69.2,138.0
-2.25,-69.1,139.0
-2.25,-69.0,128.0
-2.25,-68.9,113.0
-2.25,-68.8,124.0
-2.25,-68.7,124.0
-2.25,-68.6,111.0
-2.25,-68.5,119.0
-2.25,-68.4,106.0
-2.25,-68.3,112.0
-2.25,-68.2,110.0
-2.25,-68.1,113.0
-2.25,-68.0,107.0
-2.0,-82.0,-2461.0
-2.0,-81.9,-2514.0
-2.0,-81.8,-2585.0
-2.0,-81.7,-2485.0
-2.0,-81.6,-3012.0
-2.0,-81.5,-3661.0
-2.0,-81.4,-2807.0
-2.0,-81.3,-1285.0
-2.0,-81.2,-684.0
-2.0,-81.1,-212.0
-2.0,-81.0,-62.0
-2.0,-80.9,-30.0
-2.0,-80.8,-25.0
-2.0,-80.7,21.0
-2.0,-80.6,35.0
-2.0,-80.5,100.0
-2.0,-80.4,364.0
-2.0,-80.3,220.0
-2.0,-80.2,142.0
-2.0,-80.1,195.0
-2.0,-80.0,5.0
-2.0,-79.9,87.0
-2.0,-79.8,6.0
-2.0,-79.7,5.0
-2.0,-79.6,8.0
-2.0,-79.5,20.0
-2.0,-79.4,28.0
-2.0,-79.3,34.0
-2.0,-79.2,968.0
-2.0,-79.1,2296.0
-2.0,-79.0,2341.0
-2.0,-78.9,2899.0
-2.0,-78.8,3792.0
-2.0,-78.7,3525.0
-2.0,-78.6,3877.0
-2.0,-78.5,3881.0
-2.0,-78.4,3453.0
-2.0,-78.3,3115.0
-2.0,-78.2,1902.0
-2.0,-78.1,1431.0
-2.0,-78.0,1006.0
-2.0,-77.9,917.0
-2.0,-77.8,927.0
-2.0,-77.7,640.0
-2.0,-77.6,635.0
-2.0,-77.5,466.0
-2.0,-77.4,470.0
-2.0,-77.3,427.0
-2.0,-77.2,395.0
-2.0,-77.1,366.0
-2.0,-77.0,341.0
-2.0,-76.9,359.0
-2.0,-76.8,339.0
-2.0,-76.7,265.0
-2.0,-76.6,247.0
-2.0,-76.5,226.0
-2.0,-76.4,222.0
-2.0,-76.3,231.0
-2.0,-76.2,226.0
-2.0,-76.1,188.0
-2.0,-76.0,215.0
-2.0,-75.9,237.0
-2.0,-75.8,211.0
-2.0,-75.7,200.0
-2.0,-75.6,196.0
-2.0,-75.5,204.0
-2.0,-75.4,215.0
-2.0,-75.3,248.0
-2.0,-75.2,172.0
-2.0,-75.1,230.0
-2.0,-75.0,170.0
-2.0,-74.9,149.0
-2.0,-74.8,180.0
-2.0,-74.7,194.0
-2.0,-74.6,190.0
-2.0,-74.5,152.0
-2.0,-74.4,152.0
-2.0,-74.3,150.0
-2.0,-74.2,181.0
-2.0,-74.1,189.0
-2.0,-74.0,171.0
-2.0,-73.9,186.0
-2.0,-73.8,167.0
-2.0,-73.7,172.0
-2.0,-73.6,171.0
-2.0,-73.5,160.0
-2.0,-73.4,151.0
-2.0,-73.3,139.0
-2.0,-73.2,138.0
-2.0,-73.1,149.0
-2.0,-73.0,171.0
-2.0,-72.9,163.0
-2.0,-72.8,167.0
-2.0,-72.7,145.0
-2.0,-72.6,136.0
-2.0,-72.5,127.0
-2.0,-72.4,135.0
-2.0,-72.3,117.0
-2.0,-72.2,121.0
-2.0,-72.1,129.0
-2.0,-72.0,126.0
-2.0,-71.9,141.0
-2.0,-71.8,140.0
-2.0,-71.7,127.0
-2.0,-71.6,134.0
-2.0,-71.5,135.0
-2.0,-71.4,136.0
-2.0,-71.3,149.0
-2.0,-71.2,136.0
-2.0,-71.1,124.0
-2.0,-71.0,125.0
-2.0,-70.9,115.0
-2.0,-70.8,117.0
-2.0,-70.7,131.0
-2.0,-70.6,138.0
-2.0,-70.5,132.0
-2.0,-70.4,140.0
-2.0,-70.3,148.0
-2.0,-70.2,140.0
-2.0,-70.1,116.0
-2.0,-70.0,145.0
-2.0,-69.9,154.0
-2.0,-69.8,151.0
-2.0,-69.7,113.0
-2.0,-69.6,141.0
-2.0,-69.5,154.0
-2.0,-69.4,132.0
-2.0,-69.3,140.0
-2.0,-69.2,110.0
-2.0,-69.1,144.0
-2.0,-69.0,132.0
-2.0,-68.9,121.0
-2.0,-68.8,124.0
-2.0,-68.7,118.0
-2.0,-68.6,101.0
-2.0,-68.5,69.0
-2.0,-68.4,114.0
-2.0,-68.3,108.0
-2.0,-68.2,105.0
-2.0,-68.1,113.0
-2.0,-68.0,109.0
-1.75,-82.0,-2212.0
-1.75,-81.9,-1739.0
-1.75,-81.8,-2237.0
-1.75,-81.7,-2484.0
-1.75,-81.6,-2889.0
-1.75,-81.5,-3467.0
-1.75,-81.4,-2743.0
-1.75,-81.3,-1421.0
-1.75,-81.2,-869.0
-1.75,-81.1,-59.0
-1.75,-81.0,-53.0
-1.75,-80.9,-51.0
-1.75,-80.8,-17.0
-1.75,-80.7,233.0
-1.75,-80.6,504.0
-1.75,-80.5,533.0
-1.75,-80.4,253.0
-1.75,-80.3,91.0
-1.75,-80.2,59.0
-1.75,-80.1,21.0
-1.75,-80.0,8.0
-1.75,-79.9,8.0
-1.75,-79.8,6.0
-1.75,-79.7,6.0
-1.75,-79.6,7.0
-1.75,-79.5,8.0
-1.75,-79.4,12.0
-1.75,-79.3,80.0
-1.75,-79.2,1181.0
-1.75,-79.1,2631.0
-1.75,-79.0,2577.0
-1.75,-78.9,4149.0
-1.75,-78.8,3779.0
-1.75,-78.7,3461.0
-1.75,-78.6,2764.0
-1.75,-78.5,4043.0
-1.75,-78.4,3725.0
-1.75,-78.3,2220.0
-1.75,-78.2,2034.0
-1.75,-78.1,1177.0
-1.75,-78.0,951.0
-1.75,-77.9,869.0
-1.75,-77.8,719.0
-1.75,-77.7,522.0
-1.75,-77.6,478.0
-1.75,-77.5,465.0
-1.75,-77.4,404.0
-1.75,-77.3,417.0
-1.75,-77.2,414.0
-1.75,-77.1,312.0
-1.75,-77.0,379.0
-1.75,-76.9,355.0
-1.75,-76.8,276.0
-1.75,-76.7,283.0
-1.75,-76.6,247.0
-1.75,-76.5,223.0
-1.75,-76.4,246.0
-1.75,-76.3,248.0
-1.75,-76.2,253.0
-1.75,-76.1,233.0
-1.75,-76.0,253.0
-1.75,-75.9,237.0
-1.75,-75.8,234.0
-1.75,-75.7,237.0
-1.75,-75.6,261.0
-1.75,-75.5,262.0
-1.75,-75.4,217.0
-1.75,-75.3,273.0
-1.75,-75.2,251.0
-1.75,-75.1,162.0
-1.75,-75.0,189.0
-1.75,-74.9,176.0
-1.75,-74.8,180.0
-1.75,-74.7,144.0
-1.75,-74.6,162.0
-1.75,-74.5,164.0
-1.75,-74.4,198.0
-1.75,-74.3,188.0
-1.75,-74.2,188.0
-1.75,-74.1,157.0
-1.75,-74.0,143.0
-1.75,-73.9,160.0
-1.75,-73.8,178.0
-1.75,-73.7,175.0
-1.75,-73.6,182.0
-1.75,-73.5,173.0
-1.75,-73.4,146.0
-1.75,-73.3,137.0
-1.75,-73.2,143.0
-1.75,-73.1,164.0
-1.75,-73.0,144.0
-1.75,-72.9,165.0
-1.75,-72.8,159.0
-1.75,-72.7,157.0
-1.75,-72.6,138.0
-1.75,-72.5,122.0
-1.75,-72.4,139.0
-1.75,-72.3,144.0
-1.75,-72.2,156.0
-1.75,-72.1,143.0
-1.75,-72.0,126.0
-1.75,-71.9,139.0
-1.75,-71.8,132.0
-1.75,-71.7,110.0
-1.75,-71.6,137.0
-1.75,-71.5,126.0
-1.75,-71.4,122.0
-1.75,-71.3,126.0
-1.75,-71.2,144.0
-1.75,-71.1,152.0
-1.75,-71.0,153.0
-1.75,-70.9,143.0
-1.75,-70.8,133.0
-1.75,-70.7,116.0
-1.75,-70.6,115.0
-1.75,-70.5,135.0
-1.75,-70.4,132.0
-1.75,-70.3,138.0
-1.75,-70.2,158.0
-1.75,-70.1,140.0
-1.75,-70.0,153.0
-1.75,-69.9,129.0
-1.75,-69.8,133.0
-1.75,-69.7,144.0
-1.75,-69.6,157.0
-1.75,-69.5,143.0
-1.75,-69.4,142.0
-1.75,-69.3,94.0
-1.75,-69.2,75.0
-1.75,-69.1,85.0
-1.75,-69.0,87.0
-1.75,-68.9,81.0
-1.75,-68.8,83.0
-1.75,-68.7,73.0
-1.75,-68.6,63.0
-1.75,-68.5,64.0
-1.75,-68.4,72.0
-1.75,-68.3,79.0
-1.75,-68.2,93.0
-1.75,-68.1,96.0
-1.75,-68.0,93.0
-1.5,-82.0,-1864.0
-1.5,-81.9,-1927.0
-1.5,-81.8,-1702.0
-1.5,-81.7,-2270.0
-1.5,-81.6,-2326.0
-1.5,-81.5,-2962.0
-1.5,-81.4,-2304.0
-1.5,-81.3,-1865.0
-1.5,-81.2,-579.0
-1.5,-81.1,-131.0
-1.5,-81.0,-102.0
-1.5,-80.9,-51.0
-1.5,-80.8,40.0
-1.5,-80.7,453.0
-1.5,-80.6,338.0
-1.5,-80.5,434.0
-1.5,-80.4,262.0
-1.5,-80.3,182.0
-1.5,-80.2,150.0
-1.5,-80.1,46.0
-1.5,-80.0,24.0
-1.5,-79.9,24.0
-1.5,-79.8,22.0
-1.5,-79.7,23.0
-1.5,-79.6,19.0
-1.5,-79.5,17.0
-1.5,-79.4,65.0
-1.5,-79.3,317.0
-1.5,-79.2,1191.0
-1.5,-79.1,2272.0
-1.5,-79.0,3405.0
-1.5,-78.9,4008.0
-1.5,-78.8,4563.0
-1.5,-78.7,3611.0
-1.5,-78.6,3751.0
-1.5,-78.5,2631.0
-1.5,-78.4,3531.0
-1.5,-78.3,2988.0
-1.5,-78.2,1798.0
-1.5,-78.1,1238.0
-1.5,-78.0,921.0
-1.5,-77.9,766.0
-1.5,-77.8,709.0
-1.5,-77.7,636.0
-1.5,-77.6,539.0
-1.5,-77.5,431.0
-1.5,-77.4,354.0
-1.5,-77.3,419.0
-1.5,-77.2,373.0
-1.5,-77.1,402.0
-1.5,-77.0,302.0
-1.5,-76.9,306.0
-1.5,-76.8,289.0
-1.5,-76.7,284.0
-1.5,-76.6,232.0
-1.5,-76.5,245.0
-1.5,-76.4,258.0
-1.5,-76.3,237.0
-1.5,-76.2,264.0
-1.5,-76.1,244.0
-1.5,-76.0,218.0
-1.5,-75.9,210.0
-1.5,-75.8,211.0
-1.5,-75.7,214.0
-1.5,-75.6,185.0
-1.5,-75.5,210.0
-1.5,-75.4,193.0
-1.5,-75.3,211.0
-1.5,-75.2,180.0
-1.5,-75.1,209.0
-1.5,-75.0,184.0
-1.5,-74.9,189.0
-1.5,-74.8,169.0
-1.5,-74.7,165.0
-1.5,-74.6,196.0
-1.5,-74.5,204.0
-1.5,-74.4,181.0
-1.5,-74.3,176.0
-1.5,-74.2,164.0
-1.5,-74.1,192.0
-1.5,-74.0,174.0
-1.5,-73.9,170.0
-1.5,-73.8,158.0
-1.5,-73.7,163.0
-1.5,-73.6,165.0
-1.5,-73.5,148.0
-1.5,-73.4,160.0
-1.5,-73.3,155.0
-1.5,-73.2,178.0
-1.5,-73.1,184.0
-1.5,-73.0,180.0
-1.5,-72.9,162.0
-1.5,-72.8,172.0
-1.5,-72.7,146.0
-1.5,-72.6,140.0
-1.5,-72.5,159.0
-1.5,-72.4,167.0
-1.5,-72.3,159.0
-1.5,-72.2,151.0
-1.5,-72.1,141.0
-1.5,-72.0,128.0
-1.5,-71.9,139.0
-1.5,-71.8,140.0
-1.5,-71.7,140.0
-1.5,-71.6,137.0
-1.5,-71.5,129.0
-1.5,-71.4,107.0
-1.5,-71.3,124.0
-1.5,-71.2,120.0
-1.5,-71.1,107.0
-1.5,-71.0,131.0
-1.5,-70.9,133.0
-1.5,-70.8,150.0
-1.5,-70.7,140.0
-1.5,-70.6,123.0
-1.5,-70.5,101.0
-1.5,-70.4,100.0
-1.5,-70.3,92.0
-1.5,-70.2,102.0
-1.5,-70.1,91.0
-1.5,-70.0,82.0
-1.5,-69.9,126.0
-1.5,-69.8,137.0
-1.5,-69.7,163.0
-1.5,-69.6,141.0
-1.5,-69.5,101.0
-1.5,-69.4,84.0
-1.5,-69.3,120.0
-1.5,-69.2,131.0
-1.5,-69.1,132.0
-1.5,-69.0,129.0
-1.5,-68.9,126.0
-1.5,-68.8,114.0
-1.5,-68.7,121.0
-1.5,-68.6,118.0
-1.5,-68.5,110.0
-1.5,-68.4,103.0
-1.5,-68.3,110.0
-1.5,-68.2,106.0
-1.5,-68.1,97.0
-1.5,-68.0,96.0
-1.25,-82.0,-1340.0
-1.25,-81.9,-1427.0
-1.25,-81.8,-1738.0
-1.25,-81.7,-1819.0
-1.25,-81.6,-2092.0
-1.25,-81.5,-2523.0
-1.25,-81.4,-3172.0
-1.25,-81.3,-2404.0
-1.25,-81.2,-884.0
-1.25,-81.1,-72.0
-1.25,-81.0,-49.0
-1.25,-80.9,-19.0
-1.25,-80.8,22.0
-1.25,-80.7,207.0
-1.25,-80.6,267.0
-1.25,-80.5,302.0
-1.25,-80.4,273.0
-1.25,-80.3,204.0
-1.25,-80.2,231.0
-1.25,-80.1,117.0
-1.25,-80.0,73.0
-1.25,-79.9,34.0
-1.25,-79.8,49.0
-1.25,-79.7,38.0
-1.25,-79.6,40.0
-1.25,-79.5,42.0
-1.25,-79.4,59.0
-1.25,-79.3,147.0
-1.25,-79.2,473.0
-1.25,-79.1,2083.0
-1.25,-79.0,2603.0
-1.25,-78.9,4120.0
-1.25,-78.8,3939.0
-1.25,-78.7,3149.0
-1.25,-78.6,2481.0
-1.25,-78.5,2680.0
-1.25,-78.4,3485.0
-1.25,-78.3,3670.0
-1.25,-78.2,2425.0
-1.25,-78.1,2336.0
-1.25,-78.0,1117.0
-1.25,-77.9,584.0
-1.25,-77.8,872.0
-1.25,-77.7,620.0
-1.25,-77.6,644.0
-1.25,-77.5,391.0
-1.25,-77.4,438.0
-1.25,-77.3,349.0
-1.25,-77.2,354.0
-1.25,-77.1,287.0
-1.25,-77.0,348.0
-1.25,-76.9,339.0
-1.25,-76.8,277.0
-1.25,-76.7,265.0
-1.25,-76.6,227.0
-1.25,-76.5,235.0
-1.25,-76.4,228.0
-1.25,-76.3,241.0
-1.25,-76.2,231.0
-1.25,-76.1,232.0
-1.25,-76.0,232.0
-1.25,-75.9,239.0
-1.25,-75.8,207.0
-1.25,-75.7,222.0
-1.25,-75.6,215.0
-1.25,-75.5,217.0
-1.25,-75.4,256.0
-1.25,-75.3,192.0
-1.25,-75.2,208.0
-1.25,-75.1,193.0
-1.25,-75.0,192.0
-1.25,-74.9,173.0
-1.25,-74.8,181.0
-1.25,-74.7,206.0
-1.25,-74.6,207.0
-1.25,-74.5,205.0
-1.25,-74.4,180.0
-1.25,-74.3,165.0
-1.25,-74.2,192.0
-1.25,-74.1,185.0
-1.25,-74.0,190.0
-1.25,-73.9,179.0
-1.25,-73.8,155.0
-1.25,-73.7,148.0
-1.25,-73.6,170.0
-1.25,-73.5,166.0
-1.25,-73.4,181.0
-1.25,-73.3,191.0
-1.25,-73.2,177.0
-1.25,-73.1,170.0
-1.25,-73.0,166.0
-1.25,-72.9,149.0
-1.25,-72.8,165.0
-1.25,-72.7,179.0
-1.25,-72.6,167.0
-1.25,-72.5,164.0
-1.25,-72.4,162.0
-1.25,-72.3,162.0
-1.25,-72.2,136.0
-1.25,-72.1,133.0
-1.25,-72.0,159.0
-1.25,-71.9,177.0
-1.25,-71.8,155.0
-1.25,-71.7,156.0
-1.25,-71.6,156.0
-1.25,-71.5,146.0
-1.25,-71.4,147.0
-1.25,-71.3,154.0
-1.25,-71.2,148.0
-1.25,-71.1,150.0
-1.25,-71.0,86.0
-1.25,-70.9,86.0
-1.25,-70.8,133.0
-1.25,-70.7,118.0
-1.25,-70.6,121.0
-1.25,-70.5,134.0
-1.25,-70.4,135.0
-1.25,-70.3,121.0
-1.25,-70.2,128.0
-1.25,-70.1,115.0
-1.25,-70.0,91.0
-1.25,-69.9,83.0
-1.25,-69.8,84.0
-1.25,-69.7,107.0
-1.25,-69.6,116.0
-1.25,-69.5,73.0
-1.25,-69.4,91.0
-1.25,-69.3,149.0
-1.25,-69.2,146.0
-1.25,-69.1,136.0
-1.25,-69.0,140.0
-1.25,-68.9,128.0
-1.25,-68.8,129.0
-1.25,-68.7,104.0
-1.25,-68.6,96.0
-1.25,-68.5,110.0
-1.25,-68.4,107.0
-1.25,-68.3,108.0
-1.25,-68.2,104.0
-1.25,-68.1,78.0
-1.25,-68.0,96.0
-1.0,-82.0,-1242.0
-1.0,-81.9,-1537.0
-1.0,-81.8,-1534.0
-1.0,-81.7,-1642.0
-1.0,-81.6,-1925.0
-1.0,-81.5,-2275.0
-1.0,-81.4,-2869.0
-1.0,-81.3,-2516.0
-1.0,-81.2,-1916.0
-1.0,-81.1,-752.0
-1.0,-81.0,-233.0
-1.0,-80.9,-43.0
-1.0,-80.8,144.0
-1.0,-80.7,85.0
-1.0,-80.6,73.0
-1.0,-80.5,176.0
-1.0,-80.4,46.0
-1.0,-80.3,300.0
-1.0,-80.2,390.0
-1.0,-80.1,422.0
-1.0,-80.0,171.0
-1.0,-79.9,141.0
-1.0,-79.8,68.0
-1.0,-79.7,62.0
-1.0,-79.6,66.0
-1.0,-79.5,83.0
-1.0,-79.4,94.0
-1.0,-79.3,147.0
-1.0,-79.2,537.0
-1.0,-79.1,1149.0
-1.0,-79.0,2918.0
-1.0,-78.9,4183.0
-1.0,-78.8,4114.0
-1.0,-78.7,2956.0
-1.0,-78.6,2699.0
-1.0,-78.5,3621.0
-1.0,-78.4,3973.0
-1.0,-78.3,3364.0
-1.0,-78.2,2687.0
-1.0,-78.1,1944.0
-1.0,-78.0,1163.0
-1.0,-77.9,697.0
-1.0,-77.8,608.0
-1.0,-77.7,826.0
-1.0,-77.6,501.0
-1.0,-77.5,412.0
-1.0,-77.4,432.0
-1.0,-77.3,403.0
-1.0,-77.2,364.0
-1.0,-77.1,327.0
-1.0,-77.0,332.0
-1.0,-76.9,305.0
-1.0,-76.8,342.0
-1.0,-76.7,267.0
-1.0,-76.6,280.0
-1.0,-76.5,267.0
-1.0,-76.4,337.0
-1.0,-76.3,271.0
-1.0,-76.2,245.0
-1.0,-76.1,253.0
-1.0,-76.0,244.0
-1.0,-75.9,223.0
-1.0,-75.8,204.0
-1.0,-75.7,213.0
-1.0,-75.6,241.0
-1.0,-75.5,202.0
-1.0,-75.4,209.0
-1.0,-75.3,193.0
-1.0,-75.2,191.0
-1.0,-75.1,183.0
-1.0,-75.0,221.0
-1.0,-74.9,198.0
-1.0,-74.8,215.0
-1.0,-74.7,200.0
-1.0,-74.6,207.0
-1.0,-74.5,196.0
-1.0,-74.4,178.0
-1.0,-74.3,164.0
-1.0,-74.2,167.0
-1.0,-74.1,177.0
-1.0,-74.0,169.0
-1.0,-73.9,181.0
-1.0,-73.8,176.0
-1.0,-73.7,179.0
-1.0,-73.6,151.0
-1.0,-73.5,200.0
-1.0,-73.4,200.0
-1.0,-73.3,192.0
-1.0,-73.2,171.0
-1.0,-73.1,165.0
-1.0,-73.0,163.0
-1.0,-72.9,181.0
-1.0,-72.8,185.0
-1.0,-72.7,194.0
-1.0,-72.6,180.0
-1.0,-72.5,176.0
-1.0,-72.4,173.0
-1.0,-72.3,184.0
-1.0,-72.2,170.0
-1.0,-72.1,165.0
-1.0,-72.0,154.0
-1.0,-71.9,151.0
-1.0,-71.8,175.0
-1.0,-71.7,161.0
-1.0,-71.6,137.0
-1.0,-71.5,161.0
-1.0,-71.4,159.0
-1.0,-71.3,151.0
-1.0,-71.2,135.0
-1.0,-71.1,142.0
-1.0,-71.0,205.0
-1.0,-70.9,152.0
-1.0,-70.8,148.0
-1.0,-70.7,123.0
-1.0,-70.6,107.0
-1.0,-70.5,98.0
-1.0,-70.4,99.0
-1.0,-70.3,120.0
-1.0,-70.2,98.0
-1.0,-70.1,109.0
-1.0,-70.0,122.0
-1.0,-69.9,85.0
-1.0,-69.8,114.0
-1.0,-69.7,118.0
-1.0,-69.6,127.0
-1.0,-69.5,112.0
-1.0,-69.4,89.0
-1.0,-69.3,125.0
-1.0,-69.2,148.0
-1.0,-69.1,144.0
-1.0,-69.0,135.0
-1.0,-68.9,130.0
-1.0,-68.8,122.0
-1.0,-68.7,123.0
-1.0,-68.6,124.0
-1.0,-68.5,125.0
-1.0,-68.4,114.0
-1.0,-68.3,96.0
-1.0,-68.2,111.0
-1.0,-68.1,98.0
-1.0,-68.0,94.0
-0.75,-82.0,-1416.0
-0.75,-81.9,-1363.0
-0.75,-81.8,-1445.0
-0.75,-81.7,-1548.0
-0.75,-81.6,-1718.0
-0.75,-81.5,-1986.0
-0.75,-81.4,-2387.0
-0.75,-81.3,-3134.0
-0.75,-81.2,-2385.0
-0.75,-81.1,-1164.0
-0.75,-81.0,-239.0
-0.75,-80.9,-142.0
